Id,TeamNumber,Name
541,1,"Artur"
542,10,"Pablo Aimar"
543,18,"Eduardo Salvio"
544,19,"Rodrigo"
545,20,"Nicolás Gaitán"
546,21,"Nemanja Matić"
547,24,"Ezequiel Garay"
548,25,"Melgarejo"
549,33,"Jardel"
550,34,"André Almeida"
551,35,"Enzo Peréz"
552,7,"Óscar Cardozo"
553,8,"Bruno César"
554,9,"Nolito"
610,11,"Lima"
611,14,"Maxi Pereira"
612,17,"Carlos Martins"
689,15,"Ola John"
741,89,"André Gomes"
757,4,"Luisão"
