Id,TeamNumber,Name
1063,1,"Bernd Leno"
1065,5,"Emir Spahić"
1067,7,"Son Heung-Min"
1074,8,"Lars Bender"
1508,10,"Hakan Çalhanoğlu"
1069,11,"Stefan Kiessling"
1509,16,"Tin Jedvaj"
1070,17,"Sebastian Boenisch"
1072,21,"Ömer Toprak"
879,27,"Gonzalo Castro"
1510,38,"Karim Bellarabi"
1064,3,"Stefan Reinartz"
1511,9,"Josip Drmic"
1073,26,"Giulio Donati"
