Id,TeamNumber,Name
1137,30,"Steve Mandanda"
1138,3,"Nicolas N'Koulou"
1139,4,"Lucas Mendes"
1140,9,"André-Pierre Gignac"
1141,10,"André Ayew"
1142,15,"Jérémy Morel"
180,17,"Dimitri Payet"
1143,20,"Alaixys Romao"
1144,24,"Rod Fanni"
1145,25,"Giannelli Imbula"
1146,28,"Mathieu Valbuena"
1147,11,"Jordan Ayew"
1148,14,"Florian Thauvin"
1149,29,"Saber Khalifa"
1201,23,"Benjamin Mendy"
1202,13,"Mario Lemina"
1226,7,"Benoît Cheyrou"
1227,21,"Souleymane Diawara"
1228,2,"Kassim Abdallah"
