Id,TeamNumber,Name
1405,1,"Dušan Perniš"
1406,4,"Erik Čikoš"
1407,6,"Pavel Fořt"
1408,8,"Erik Grendel"
1409,10,"Igor Žofčák"
1410,11,"Marko Milinković"
1411,14,"Tomáš Jablonský"
1412,16,"Nicolas Gorosito"
1413,17,"Samuel Štefánik"
1414,20,"Seydouba Soumah"
1415,26,"Dávid Hudák"
1416,9,"Juraj Halenár"
1417,33,"Róbert Vittek"
1418,81,"Richard Lásik"
1453,21,"Kristián Kolčák"
1454,77,"Lester Peltier"
