Id,TeamNumber,Name
881,1,"Matúš Kozáčik"
882,7,"Tomáš Hořava"
883,8,"David Limberský"
884,10,"Pavel Horváth"
885,11,"Milan Petržela"
886,14,"Radim Řezník"
887,15,"Tomáš Wágner"
888,16,"Vladimír Darida"
889,19,"Jan Kovařík"
890,21,"Václav Procházka"
891,28,"Marián Čišovský"
892,9,"Stanislav Tecl"
893,12,"Michal Ďuriš"
894,27,"František Rajtoral"
1051,26,"Daniel Kolář"
1126,2,"Lukáš Hejda"
1127,23,"Marek Bakoš"
1128,4,"Roman Hubník"
1224,24,"Martin Pospíšil"
