Id,TeamNumber,Name
494,1,"Jesper Hansen"
495,2,"Jores Okore"
496,6,"Enoch Adu"
497,7,"Nicolai Stokholm"
498,8,"Patrick Mtiliga"
499,10,"Mikkel Beckmann"
500,15,"Joshua John"
501,17,"Søren Christensen"
502,18,"Michael Parkhurst"
503,20,"Kasper Lorentzen"
504,21,"Ivan Runje"
505,5,"Anders Christiansen"
506,11,"Morten Nordstrand"
507,22,"Andreas Laudrup"
600,23,"Mario Tičinović"
749,13,"Oguzhan Aynaoglu"
803,19,"Mark Gundelach"
804,4,"Henrik Kildentoft"
805,24,"Kamal Issah"
