Id,TeamNumber,Name
205,1,"Mário Felgueiras"
206,3,"Ivo Pinto"
207,5,"Bakary Sare"
208,6,"Gabriel Mureşan"
209,9,"Pantelis Kapetanos"
210,10,"Diogo Valente"
211,16,"Rafael Bastos"
212,20,"Cadú"
213,24,"Ionuţ Rada"
214,45,"Camora"
215,99,"Modou Sougou"
216,11,"Viorel Nicoară"
217,23,"Nicolas Godemèche"
218,30,"Rui Pedro"
622,8,"László Sepsi"
623,31,"Matías Aguirregaray"
624,19,"Saša Bjelanović"
625,25,"Luís Alberto"
698,13,"Felice Piccolo"
818,12,"Vasile Maftei"
