Id,TeamNumber,Name
293,35,"Maxym Koval"
294,2,"Danilo Silva"
295,4,"Miguel Veloso"
296,9,"Andriy Yarmolenko"
297,11,"Ideye Brown"
298,17,"Taras Mikhalik"
299,19,"Denys Garmash"
300,21,"Niko Kranjčar"
301,33,"Taye Taiwo"
302,34,"Yevhen Khacheridi"
303,85,"Raffael"
304,3,"Betão"
305,5,"Ognjen Vukojević"
306,20,"Oleh Gusev"
639,1,"Olexandr Shovkovskiy"
640,13,"Admir Mehmedi"
726,10,"Artem Milevskiy"
727,15,"Marco Ruben"
728,25,"Lukman Haruna"
767,99,"Dudu"
768,23,"Andriy Bogdanov"
