Id,TeamNumber,Name
1709,1,"Živko Živković"
1710,4,"Miroslav Vulićević"
1711,5,"Nemanja Petrović"
1712,6,"Gregor Balažic"
1713,8,"Darko Brašanac"
1714,10,"Stefan Babović"
1715,15,"Abubakar Oumaru"
1716,17,"Andrija Živković"
1717,21,"Marko Jevtović"
1718,44,"Fabrício"
1719,86,"Valeri Bozhinov"
1720,22,"Saša Ilić"
1721,92,"Nikola Trujić"
1833,20,"Saša Lukić"
1834,33,"Ivan Šaponjić"
