Id,TeamNumber,Name
585,25,"Fernando Muslera"
586,4,"Hamit Altıntop"
587,8,"Selçuk İnan"
588,10,"Felipe Melo"
589,13,"Dany Nounkeu"
590,17,"Burak Yılmaz"
591,19,"Umut Bulut"
592,22,"Hakan Balta"
593,26,"Semih Kaya"
594,27,"Emmanuel Eboué"
595,53,"Nordin Amrabat"
596,7,"Aydın Yılmaz"
597,9,"Johan Elmander"
598,52,"Emre Çolak"
631,11,"Albert Riera"
632,35,"Yekta Kurtuluş"
697,55,"Sabri Sarıoğlu"
746,3,"Cris"
760,50,"Engin Baytar"
