Id,TeamNumber,Name
1008,12,"Dušan Kuciak"
1009,2,"Dossa Júnior"
1010,3,"Tomasz Jodłowiec"
1011,9,"Marek Saganowski"
1012,14,"Jakub Wawrzyniak"
1013,18,"Michał Kucharczyk"
1014,20,"Jakub Kosecki"
1015,21,"Ivica Vrdoljak"
1016,25,"Jakub Rzeźniczak"
1017,32,"Miroslav Radović"
1018,37,"Dominik Furman"
1019,13,"Vladimer Dvalishvili"
1020,28,"Łukasz Broź"
1021,33,"Michał Żyro"
1037,19,"Bartosz Bereszyński"
1038,7,"Henrik Ojamaa"
1039,27,"Patryk Mikita"
