Id,TeamNumber,Name
56,32,"Matias Degra"
57,2,"Dosa Júnior"
58,11,"Edmar"
59,12,"Marios Nikolaou"
60,17,"Paulo Sérgio"
61,20,"Luciano Bebê"
62,21,"Marcos Airosa"
63,23,"Carlitos"
64,29,"Edwin Ouon"
65,77,"Dédé"
66,99,"Vouho"
67,10,"Rui Miguel"
68,70,"Gilberto"
69,84,"Chris Dickson"
114,7,"Monteiro"
115,3,"Maykon"
