Id,TeamNumber,Name
1309,31,"Péter Gulácsi"
1310,5,"André Ramalho"
1311,6,"Christian Schwegler"
1312,7,"Marcel Sabitzer"
1313,10,"Sadio Mané"
1314,13,"Stefan Ilsanker"
1315,15,"Franz Schiemer"
1316,17,"Andreas Ulmer"
1317,24,"Christoph Leitgeb"
1318,26,"Jonatan Soriano"
1319,44,"Kevin Kampl"
1320,8,"Naby Keita"
8,27,"Alan"
113,77,"Massimo Bruno"
1460,36,"Martin Hinteregger"
1461,4,"Peter Ankersen"
1462,37,"Valentino Lazaro"
