Id,TeamNumber,Name
1788,1,"Orges Shehi"
1789,5,"Bajram Jashanica"
1790,8,"Bakary Nimaga"
1791,10,"Bledi Shkëmbi"
1792,14,"Hamdi Salihi"
1793,23,"Bernard Berisha"
1794,27,"Liridon Latifi"
1795,30,"Esquerdinha"
1796,32,"Kristi Vangjeli"
1797,33,"Marko Radaš"
1798,88,"Sabien Lilaj"
1799,7,"Gerhard Progni"
1800,11,"Leonit Abazi"
1801,20,"Ademir"
1819,3,"Renato Arapi"
1820,17,"Ventsislav Hristov"
1821,99,"Peter Olayinka"
