Id,TeamNumber,Name
56,1,"Matias Degra"
842,4,"Marcos Romeu"
843,8,"André Leão"
844,9,"Christian Irobiso"
67,10,"Rui Miguel"
845,16,"Paolo Hurtado"
846,17,"Nuno Santos"
847,19,"Ricardo"
848,20,"Sérgio Oliveira"
849,27,"Rodrigo Antônio"
850,96,"Filipe Anunciação"
851,6,"Vítor"
852,81,"Manuel José"
817,83,"Carlão"
1047,15,"Grégory"
1048,22,"Hélder Lopes"
1049,11,"Rui Caetano"
