Source,Target,Weight
"853","654",1
"853","371",5
"853","378",1
"853","1178",1
"853","854",1
"853","375",1
"853","1277",1
"853","547",4
"853","735",2
"853","738",1
"853","1439",1
"853","656",2
"853","369",1
"853","443",1
"853","1046",1
"654","853",1
"654","371",8
"654","378",4
"654","1178",5
"654","854",1
"654","375",5
"654","1277",2
"654","547",3
"654","735",13
"654","738",2
"654","1439",1
"654","656",4
"654","369",1
"654","706",1
"654","443",3
"654","855",1
"654","372",1
"371","853",5
"371","654",9
"371","378",2
"371","1178",3
"371","854",1
"371","375",10
"371","1277",1
"371","547",9
"371","735",5
"371","738",3
"371","656",4
"371","706",1
"371","443",5
"371","855",1
"378","654",4
"378","371",1
"378","1178",2
"378","854",3
"378","375",4
"378","1277",3
"378","547",2
"378","735",8
"378","738",2
"378","1439",1
"378","656",3
"378","369",2
"378","706",1
"378","443",1
"378","1046",1
"1178","654",3
"1178","371",2
"1178","378",4
"1178","854",3
"1178","375",2
"1178","1277",1
"1178","547",2
"1178","735",6
"1178","738",2
"1178","656",3
"1178","369",1
"1178","706",1
"1178","443",2
"1178","855",1
"854","853",1
"854","654",1
"854","371",1
"854","378",5
"854","1178",3
"854","375",3
"854","1277",2
"854","547",4
"854","735",3
"854","738",2
"854","656",2
"854","443",1
"375","654",7
"375","371",4
"375","378",4
"375","1178",4
"375","854",3
"375","1277",3
"375","547",3
"375","735",10
"375","738",2
"375","1440",1
"375","656",2
"375","369",1
"375","443",3
"375","1046",1
"1277","654",1
"1277","378",2
"1277","1178",2
"1277","854",1
"1277","375",1
"1277","735",4
"1277","738",1
"1277","1439",1
"1277","656",1
"1277","369",1
"1277","443",1
"1277","1046",1
"547","853",5
"547","654",1
"547","371",11
"547","378",4
"547","1178",2
"547","854",5
"547","375",4
"547","1277",1
"547","735",5
"547","738",4
"547","1439",1
"547","656",5
"547","369",3
"547","706",1
"547","443",5
"547","855",1
"547","1046",2
"735","853",1
"735","654",11
"735","371",4
"735","378",12
"735","1178",6
"735","854",4
"735","375",5
"735","1277",4
"735","547",2
"735","738",2
"735","1439",2
"735","656",6
"735","369",3
"735","706",1
"735","443",3
"735","855",1
"738","853",1
"738","654",2
"738","371",3
"738","378",2
"738","1178",2
"738","854",3
"738","375",3
"738","547",4
"738","735",2
"738","656",1
"738","369",1
"738","706",1
"1439","378",1
"1439","1178",1
"1439","375",1
"1439","1277",1
"1439","547",1
"1439","735",1
"1439","1440",1
"1439","656",1
"1439","1046",1
"1440","654",1
"1440","738",1
"656","853",1
"656","654",5
"656","371",2
"656","378",5
"656","1178",3
"656","854",2
"656","375",2
"656","1277",1
"656","547",2
"656","735",9
"656","369",2
"656","738",1
"656","443",3
"656","855",1
"656","1439",2
"656","1046",1
"369","853",1
"369","654",1
"369","371",1
"369","378",2
"369","1178",1
"369","854",1
"369","1277",1
"369","547",4
"369","656",2
"369","735",2
"369","706",1
"369","443",1
"369","855",1
"369","372",1
"369","1046",1
"706","654",1
"706","1178",1
"706","375",1
"706","735",1
"706","369",1
"706","855",1
"443","654",3
"443","371",6
"443","378",1
"443","1178",2
"443","854",2
"443","1277",1
"443","547",6
"443","656",3
"443","735",4
"443","369",2
"443","855",1
"443","375",3
"443","372",1
"443","1439",1
"443","1046",1
"855","654",1
"855","371",1
"855","378",1
"855","1178",1
"855","443",1
"855","547",1
"855","656",1
"855","735",1
"855","369",1
"855","706",1
"372","378",1
"1046","853",1
"1046","369",1
"1046","654",1
"1046","378",1
"1046","443",1
"1046","547",2
"1046","656",1
"1046","375",1
