Source,Target,Weight
"129","130",1
"129","131",2
"129","132",2
"129","133",1
"129","134",2
"129","135",1
"129","136",5
"129","137",1
"129","138",3
"129","139",2
"129","140",2
"129","142",1
"129","261",1
"129","262",1
"129","263",1
"129","264",1
"129","699",1
"129","700",1
"130","129",1
"130","133",1
"130","134",1
"130","135",1
"130","137",1
"130","138",1
"130","139",1
"130","141",1
"130","699",1
"130","263",1
"130","700",1
"131","129",4
"131","132",3
"131","133",2
"131","134",5
"131","135",1
"131","136",4
"131","137",1
"131","138",3
"131","139",1
"131","140",2
"131","262",4
"131","263",4
"131","699",2
"131","700",1
"132","129",1
"132","131",2
"132","133",5
"132","134",2
"132","135",2
"132","136",2
"132","137",2
"132","138",5
"132","139",2
"132","140",2
"132","261",1
"132","262",4
"132","263",3
"132","264",1
"132","699",2
"132","700",3
"132","701",1
"133","129",1
"133","130",2
"133","131",1
"133","132",4
"133","134",2
"133","135",2
"133","136",3
"133","137",2
"133","138",4
"133","139",3
"133","140",1
"133","261",2
"133","262",4
"133","263",3
"133","264",1
"133","699",1
"133","700",2
"134","129",2
"134","131",3
"134","132",2
"134","133",1
"134","135",1
"134","136",1
"134","137",1
"134","138",4
"134","139",1
"134","140",2
"134","261",1
"134","262",1
"134","263",1
"134","264",1
"135","130",1
"135","131",2
"135","132",1
"135","133",2
"135","134",1
"135","136",1
"135","138",2
"135","139",1
"135","140",1
"135","141",1
"135","142",1
"136","129",2
"136","130",1
"136","131",5
"136","132",4
"136","133",4
"136","134",1
"136","135",2
"136","137",1
"136","138",3
"136","139",4
"136","140",3
"136","141",1
"136","142",1
"136","261",1
"136","262",6
"136","263",5
"136","699",1
"136","700",1
"137","130",1
"137","131",1
"137","132",1
"137","133",2
"137","134",1
"137","135",1
"137","136",1
"137","138",1
"137","139",1
"137","262",1
"137","263",1
"137","700",1
"138","129",2
"138","130",1
"138","131",3
"138","132",3
"138","133",3
"138","134",3
"138","135",1
"138","136",4
"138","137",1
"138","139",1
"138","140",1
"138","141",1
"138","261",3
"138","262",3
"138","263",5
"138","264",1
"138","699",1
"138","700",4
"139","130",1
"139","131",1
"139","132",1
"139","133",3
"139","134",1
"139","135",1
"139","136",2
"139","137",2
"139","138",1
"139","140",1
"139","261",1
"139","262",2
"139","263",2
"139","264",1
"139","700",1
"140","129",1
"140","131",2
"140","132",2
"140","133",3
"140","134",1
"140","135",1
"140","136",2
"140","137",1
"140","138",3
"140","139",1
"140","141",1
"140","142",1
"140","261",1
"140","262",2
"140","263",2
"140","264",1
"140","699",1
"140","700",1
"140","701",1
"141","133",1
"141","135",1
"141","136",1
"141","138",1
"141","140",1
"142","132",1
"142","135",1
"142","139",1
"261","129",1
"261","131",1
"261","140",1
"261","132",1
"261","133",2
"261","134",1
"261","136",1
"261","138",1
"261","262",2
"261","263",1
"261","699",1
"261","700",1
"262","131",2
"262","140",2
"262","132",3
"262","133",5
"262","134",2
"262","136",5
"262","138",2
"262","261",1
"262","139",3
"262","263",4
"262","264",1
"262","137",1
"262","699",1
"262","130",1
"262","700",4
"262","701",1
"262","142",1
"263","131",4
"263","140",2
"263","132",5
"263","133",5
"263","134",1
"263","136",4
"263","138",5
"263","261",2
"263","262",7
"263","139",2
"263","264",1
"263","137",2
"263","699",2
"263","700",3
"264","131",1
"264","140",1
"264","132",1
"264","133",1
"264","136",1
"264","138",1
"264","262",1
"264","139",1
"699","129",1
"699","131",3
"699","263",3
"699","133",1
"699","700",3
"699","136",1
"699","138",1
"699","262",2
"699","140",1
"699","701",1
"699","261",1
"699","132",2
"700","129",1
"700","699",3
"700","130",1
"700","131",1
"700","263",4
"700","133",2
"700","136",1
"700","138",3
"700","262",3
"700","139",1
"700","140",1
"700","701",1
"700","261",2
"700","132",3
"700","137",2
"701","133",1
"701","138",1
"701","132",1
