Source,Target,Weight
"1399","151",3
"1399","927",4
"1399","1045",2
"1399","1400",2
"1399","1401",1
"1399","161",1
"1399","1402",1
"1399","692",1
"1399","620",2
"1399","155",1
"151","1399",3
"151","927",6
"151","1045",3
"151","1400",11
"151","156",6
"151","1401",2
"151","1402",5
"151","692",2
"151","1403",4
"151","620",2
"151","420",1
"927","1399",2
"927","151",14
"927","1045",2
"927","1400",4
"927","156",9
"927","1401",6
"927","161",8
"927","1402",5
"927","692",5
"927","1403",3
"927","620",1
"927","150",2
"927","420",1
"927","155",1
"1045","151",2
"1045","927",1
"1045","1400",3
"1045","156",2
"1045","1402",1
"1045","692",4
"1045","1403",4
"1045","620",2
"1045","155",3
"1400","151",5
"1400","927",2
"1400","1045",4
"1400","156",4
"1400","1402",5
"1400","692",2
"1400","1403",1
"1400","155",2
"156","1399",2
"156","151",8
"156","927",16
"156","1045",4
"156","1400",3
"156","1401",6
"156","161",8
"156","1402",7
"156","692",8
"156","1403",2
"156","620",2
"156","1404",1
"156","150",1
"156","420",1
"156","155",1
"1401","1399",3
"1401","151",1
"1401","927",8
"1401","156",14
"1401","161",8
"1401","1402",2
"1401","692",3
"1401","1403",1
"1401","620",2
"1401","1404",1
"161","1399",2
"161","151",3
"161","927",4
"161","1045",3
"161","1400",2
"161","156",5
"161","1401",11
"161","1402",2
"161","692",6
"161","1403",6
"161","620",7
"161","1404",1
"161","155",1
"1402","151",7
"1402","927",4
"1402","1045",2
"1402","1400",5
"1402","156",7
"1402","1401",4
"1402","161",6
"1402","692",4
"1402","1403",7
"1402","620",3
"1402","1193",1
"1402","150",2
"1402","155",2
"692","151",2
"692","927",2
"692","1045",5
"692","156",5
"692","1401",7
"692","161",8
"692","1402",5
"692","1403",3
"692","620",4
"1403","927",3
"1403","1045",5
"1403","1400",1
"1403","156",4
"1403","1401",2
"1403","161",4
"1403","1402",6
"1403","692",6
"1403","620",4
"1403","150",2
"1403","155",3
"620","1399",2
"620","151",2
"620","927",4
"620","1045",1
"620","156",4
"620","1401",1
"620","161",4
"620","1402",4
"620","692",2
"620","1403",7
"620","150",3
"620","155",1
"1193","161",1
"1404","1403",1
"150","620",2
"150","927",2
"150","156",2
"150","1402",2
"150","1403",2
"420","927",1
"420","1045",2
"420","1402",1
"155","620",2
"155","1045",2
"155","1402",1
"155","1403",2
"155","420",1
