Source,Target,Weight
"1063","1065",6
"1063","1070",4
"1063","1072",5
"1063","1064",2
"1065","1063",6
"1065","1067",4
"1065","1074",6
"1065","1508",2
"1065","1069",2
"1065","1509",2
"1065","1070",6
"1065","1072",6
"1065","879",6
"1065","1064",2
"1067","1065",3
"1067","1074",3
"1067","1508",7
"1067","1069",3
"1067","1509",3
"1067","1070",2
"1067","879",6
"1067","1510",3
"1067","1064",3
"1067","1073",2
"1074","1065",5
"1074","1067",4
"1074","1508",3
"1074","1069",4
"1074","1509",4
"1074","1070",6
"1074","879",4
"1074","1510",3
"1508","1067",8
"1508","1074",2
"1508","1069",3
"1508","1509",2
"1508","1070",3
"1508","879",8
"1508","1510",7
"1069","1067",4
"1069","1074",3
"1069","1508",5
"1069","1509",3
"1069","1070",2
"1069","879",6
"1069","1510",5
"1069","1073",3
"1509","1063",2
"1509","1065",3
"1509","1067",3
"1509","1074",5
"1509","1508",4
"1509","1069",2
"1509","1070",2
"1509","1072",4
"1509","879",5
"1509","1510",2
"1070","1063",2
"1070","1065",2
"1070","1067",2
"1070","1074",4
"1070","1508",4
"1070","1069",2
"1070","879",3
"1072","1063",4
"1072","1065",5
"1072","1074",3
"1072","1508",2
"1072","1069",2
"1072","1509",3
"1072","1070",3
"1072","879",9
"879","1063",2
"879","1065",8
"879","1067",4
"879","1074",5
"879","1508",8
"879","1069",3
"879","1509",6
"879","1070",4
"879","1072",7
"879","1510",6
"879","1064",2
"1510","1067",2
"1510","1074",3
"1510","1508",5
"1510","1069",2
"1510","1509",2
"1510","879",3
"1064","1063",2
"1064","1065",2
"1064","879",2
"1064","1073",2
"1511","1508",3
"1073","1065",3
"1073","1067",2
"1073","879",2
"1073","1510",2
