Source,Target,Weight
"480","482",7
"480","750",1
"480","1082",2
"480","1562",1
"480","1563",2
"480","826",1
"480","493",1
"480","488",3
"480","489",5
"480","1561",2
"480","1083",1
"480","1787",1
"480","752",1
"480","1660",1
"480","1840",1
"480","1081",1
"480","4",1
"480","1995",1
"480","1633",1
"482","480",4
"482","750",4
"482","1082",7
"482","1562",4
"482","1563",2
"482","826",2
"482","493",2
"482","488",14
"482","489",5
"482","1561",1
"482","1083",1
"482","1787",1
"482","752",1
"482","1840",1
"482","1081",1
"482","4",1
"482","1981",2
"750","480",1
"750","482",5
"750","1082",4
"750","1562",2
"750","1563",1
"750","826",3
"750","493",2
"750","488",3
"750","489",6
"750","1561",3
"750","1083",2
"750","752",1
"750","1660",1
"750","1840",1
"750","4",3
"750","1995",1
"750","1633",1
"750","1946",1
"1082","480",2
"1082","482",6
"1082","750",4
"1082","1562",11
"1082","1563",1
"1082","826",5
"1082","493",8
"1082","488",13
"1082","489",4
"1082","1561",3
"1082","1083",4
"1082","1787",2
"1082","752",1
"1082","1660",1
"1082","1840",1
"1082","1081",1
"1082","1946",1
"1082","4",2
"1082","1981",1
"1082","1995",2
"1082","1633",1
"1562","480",1
"1562","482",3
"1562","750",3
"1562","1082",9
"1562","1563",1
"1562","826",4
"1562","493",4
"1562","488",11
"1562","489",2
"1562","1561",2
"1562","1083",2
"1562","1787",1
"1562","752",1
"1562","1660",1
"1562","1840",1
"1562","1081",1
"1562","4",2
"1562","1995",2
"1562","1633",1
"1563","750",1
"1563","1082",2
"1563","1562",3
"1563","826",2
"1563","493",4
"1563","488",1
"1563","489",1
"1563","1083",1
"1563","1787",1
"1563","752",1
"1563","1995",1
"826","480",1
"826","482",2
"826","750",2
"826","1082",5
"826","1562",4
"826","1563",2
"826","493",6
"826","488",3
"826","489",4
"826","1561",5
"826","1787",1
"826","752",1
"826","1840",1
"826","1081",1
"826","1946",1
"826","1995",1
"826","4",1
"493","482",1
"493","750",2
"493","1082",6
"493","1562",6
"493","1563",3
"493","826",5
"493","488",5
"493","489",2
"493","1561",2
"493","1083",2
"493","1787",1
"493","752",1
"493","1660",1
"493","1840",1
"493","1081",1
"493","1946",1
"493","4",1
"493","1995",1
"493","1212",1
"488","480",3
"488","482",12
"488","750",3
"488","1082",11
"488","1562",8
"488","1563",2
"488","826",2
"488","493",5
"488","489",3
"488","1561",1
"488","1083",2
"488","1787",1
"488","752",1
"488","1660",1
"488","1840",1
"488","1081",1
"488","1946",1
"488","4",1
"488","1981",2
"489","480",7
"489","482",5
"489","750",3
"489","1082",5
"489","1562",1
"489","1563",3
"489","826",5
"489","493",2
"489","488",4
"489","1561",4
"489","1083",2
"489","1787",1
"489","752",1
"489","1660",1
"489","1840",1
"489","1081",2
"489","1946",1
"489","4",2
"489","1981",2
"489","1995",1
"489","1633",1
"1561","480",1
"1561","482",1
"1561","750",3
"1561","1082",2
"1561","1562",2
"1561","1563",1
"1561","826",4
"1561","493",2
"1561","488",1
"1561","489",4
"1561","1083",4
"1561","1787",1
"1561","1660",1
"1561","1840",1
"1083","480",1
"1083","482",1
"1083","750",2
"1083","1082",4
"1083","1562",3
"1083","1563",1
"1083","826",1
"1083","493",3
"1083","488",2
"1083","489",2
"1083","1561",3
"1083","1787",1
"1083","752",1
"1083","1840",1
"1083","1081",1
"1083","1946",1
"1083","4",1
"1083","1995",1
"1083","1212",1
"1787","480",1
"1787","482",2
"1787","1082",2
"1787","1562",1
"1787","1563",1
"1787","826",1
"1787","493",1
"1787","488",2
"1787","489",2
"1787","1561",1
"1787","1083",1
"1787","752",1
"1787","1840",1
"1787","1081",1
"1787","1946",1
"752","482",1
"752","750",1
"752","1082",1
"752","1562",1
"752","826",1
"752","493",1
"752","488",1
"752","489",1
"752","1561",1
"752","1083",1
"752","1787",1
"752","4",1
"752","1840",1
"1660","480",2
"1660","750",1
"1660","1082",1
"1660","1562",1
"1660","1563",1
"1660","488",2
"1660","489",1
"1840","750",1
"1840","1082",1
"1840","1562",1
"1840","1563",1
"1840","826",1
"1840","493",2
"1840","488",1
"1840","1561",1
"1840","1083",1
"1840","1787",1
"1840","1946",1
"1840","752",1
"1081","480",1
"1081","1082",1
"1081","1787",1
"1081","1563",1
"1081","826",1
"1081","493",1
"1081","489",2
"1081","1083",1
"1081","1840",1
"1946","1082",1
"1946","1787",1
"1946","826",1
"1946","493",1
"1946","489",1
"1946","1083",1
"1946","1840",1
"1946","1995",1
"1946","1633",1
"4","750",1
"4","1082",1
"4","1083",3
"4","1562",1
"4","1563",1
"4","493",1
"4","488",1
"4","489",2
"4","752",1
"4","1981",1
"4","826",1
"1981","482",2
"1981","750",1
"1981","1082",1
"1981","1563",1
"1981","493",1
"1981","488",1
"1981","489",1
"1981","1561",1
"1981","752",1
"1981","4",1
"1995","480",1
"1995","750",1
"1995","1082",2
"1995","1083",1
"1995","1562",1
"1995","1633",1
"1995","1563",1
"1995","493",1
"1995","1946",1
"1995","826",1
"1633","480",2
"1633","750",1
"1633","1082",1
"1633","1083",1
"1633","1562",1
"1633","1995",1
"1633","1563",1
"1633","493",1
"1633","489",1
"1633","1561",1
"1633","1946",1
"1633","826",1
"1212","1082",1
"1212","1995",1
"1212","826",1
