Source,Target,Weight
"382","831",2
"382","384",4
"382","386",1
"382","659",4
"382","660",1
"382","661",2
"382","390",2
"382","391",1
"382","667",2
"382","395",1
"382","914",1
"382","383",1
"382","736",1
"382","385",1
"382","1191",1
"382","393",1
"382","675",1
"382","389",3
"382","524",2
"382","432",1
"382","1276",1
"831","382",1
"831","384",2
"831","386",1
"831","659",2
"831","660",2
"831","661",1
"831","390",3
"831","391",3
"831","667",3
"831","395",2
"831","914",1
"831","833",1
"831","383",2
"831","736",2
"831","385",1
"831","478",1
"831","1191",1
"831","393",3
"831","1192",1
"831","717",1
"831","675",2
"831","389",1
"831","524",1
"831","387",1
"384","382",2
"384","831",5
"384","386",1
"384","659",5
"384","660",2
"384","661",2
"384","390",2
"384","391",3
"384","667",1
"384","395",1
"384","914",1
"384","383",1
"384","736",1
"384","385",1
"384","478",1
"384","1191",1
"384","393",3
"384","1192",1
"384","717",1
"384","675",1
"386","382",1
"386","831",1
"386","384",1
"386","659",1
"386","660",2
"386","661",2
"386","391",1
"386","667",2
"386","395",1
"386","914",1
"659","382",2
"659","831",2
"659","384",6
"659","386",1
"659","660",3
"659","661",4
"659","390",1
"659","391",4
"659","667",2
"659","395",1
"659","914",2
"659","833",1
"659","383",1
"659","736",1
"659","385",1
"659","478",1
"659","1191",1
"659","393",1
"659","1192",2
"659","717",1
"659","675",1
"659","389",1
"660","382",1
"660","831",2
"660","384",2
"660","386",2
"660","659",3
"660","661",4
"660","390",2
"660","391",4
"660","667",3
"660","395",2
"660","914",3
"660","383",1
"660","736",1
"660","385",1
"660","393",1
"660","478",1
"660","717",1
"660","1191",1
"660","675",2
"660","389",1
"661","382",1
"661","831",1
"661","384",1
"661","386",2
"661","659",4
"661","660",4
"661","390",1
"661","391",4
"661","667",3
"661","395",1
"661","914",4
"661","833",1
"661","736",1
"661","385",1
"661","1191",1
"661","675",2
"661","389",1
"661","524",3
"661","432",1
"661","1276",3
"661","387",1
"390","382",1
"390","831",3
"390","384",1
"390","386",1
"390","659",1
"390","660",2
"390","661",1
"390","391",4
"390","667",3
"390","395",1
"390","914",2
"390","478",1
"390","1191",1
"390","393",1
"390","385",1
"390","736",1
"390","675",3
"390","389",3
"390","524",1
"390","432",3
"390","1276",1
"390","387",1
"391","382",2
"391","831",5
"391","384",4
"391","386",1
"391","659",5
"391","660",6
"391","661",5
"391","390",5
"391","667",3
"391","395",1
"391","914",3
"391","383",1
"391","736",2
"391","385",1
"391","478",1
"391","1191",1
"391","393",2
"391","1192",1
"391","717",1
"391","675",3
"391","389",2
"391","524",2
"391","432",2
"391","1276",2
"667","831",2
"667","384",1
"667","386",1
"667","659",1
"667","660",2
"667","661",1
"667","390",1
"667","391",2
"667","395",2
"667","914",2
"667","383",1
"667","736",1
"667","385",1
"667","478",1
"667","1191",1
"667","393",1
"667","1192",1
"667","675",3
"667","389",1
