Source,Target,Weight
"466","467",4
"466","1090",2
"466","599",3
"466","447",1
"466","819",1
"466","472",4
"466","473",1
"466","475",3
"466","476",1
"466","479",1
"466","747",4
"466","468",1
"466","1236",1
"466","471",3
"466","474",1
"467","466",3
"467","1090",6
"467","599",3
"467","447",4
"467","819",1
"467","472",5
"467","473",9
"467","475",4
"467","476",1
"467","477",2
"467","678",2
"467","747",2
"467","468",1
"467","1236",2
"467","471",1
"467","474",4
"467","821",1
"1090","466",2
"1090","467",8
"1090","599",3
"1090","447",2
"1090","819",1
"1090","472",7
"1090","473",5
"1090","475",2
"1090","476",2
"1090","678",1
"1090","747",1
"1090","1236",1
"1090","471",1
"1090","474",1
"599","467",4
"599","1090",2
"599","447",7
"599","819",1
"599","472",4
"599","473",4
"599","475",3
"599","476",2
"599","477",2
"599","678",1
"599","470",1
"599","747",2
"599","468",2
"599","1236",3
"599","471",1
"599","474",4
"599","821",1
"599","469",2
"447","466",1
"447","467",1
"447","1090",1
"447","599",5
"447","819",2
"447","473",5
"447","475",6
"447","476",2
"447","477",1
"447","678",1
"447","470",2
"447","747",3
"447","468",2
"447","1236",3
"447","471",1
"447","474",4
"447","821",1
"819","467",2
"819","1090",1
"819","599",2
"819","447",2
"819","472",1
"819","473",1
"819","475",1
"819","476",1
"819","477",1
"472","466",2
"472","467",7
"472","1090",7
"472","599",4
"472","447",3
"472","819",1
"472","473",7
"472","475",4
"472","476",2
"472","477",2
"472","470",1
"472","479",1
"472","747",7
"472","468",1
"472","1236",2
"472","471",5
"472","474",3
"472","821",1
"472","469",1
"473","466",1
"473","467",5
"473","1090",4
"473","599",6
"473","447",10
"473","819",2
"473","472",5
"473","475",10
"473","476",1
"473","477",1
"473","678",1
"473","470",1
"473","479",1
"473","747",7
"473","468",2
"473","1236",3
"473","471",5
"473","474",7
"473","821",2
"473","469",2
"475","466",1
"475","467",2
"475","1090",2
"475","599",5
"475","447",6
"475","819",2
"475","472",4
"475","473",13
"475","476",4
"475","477",1
"475","678",1
"475","470",2
"475","479",1
"475","747",7
"475","468",3
"475","1236",3
"475","471",2
"475","474",3
"475","821",2
"476","467",1
"476","1090",1
"476","599",2
"476","447",2
"476","472",3
"476","473",2
"476","475",3
"476","477",2
"476","678",1
"476","470",1
"477","467",1
"477","599",1
"477","447",2
"477","819",1
"477","473",1
"477","475",1
"477","476",1
"678","467",1
"678","1090",1
"678","599",1
"678","447",1
"678","476",1
"470","447",1
"470","472",1
"470","475",1
"470","477",1
"470","678",1
"470","479",1
"479","447",1
"479","472",1
"479","473",1
"479","475",1
"479","470",1
"747","466",1
"747","467",2
"747","599",3
"747","468",5
"747","447",2
"747","1236",3
"747","471",6
"747","473",6
"747","475",11
"747","472",5
"747","474",1
"747","477",1
"747","821",5
"468","747",3
"468","599",3
"468","447",1
"468","1236",2
"468","471",1
"468","473",3
"468","475",4
"468","470",1
"468","469",1
"1236","747",2
"1236","599",3
"1236","468",1
"1236","447",4
"1236","471",1
"1236","473",3
"1236","475",4
"1236","474",1
"1236","821",1
"1236","469",1
"471","466",1
"471","467",2
"471","747",7
"471","1090",1
"471","468",2
"471","447",2
"471","1236",1
"471","473",4
"471","475",4
"471","472",6
"471","474",2
"474","466",2
"474","467",4
"474","747",2
"474","1090",1
"474","599",5
"474","468",1
"474","447",3
"474","1236",3
"474","471",1
"474","473",4
"474","475",2
"474","470",1
"474","472",4
"474","821",1
"821","467",1
"821","747",3
"821","599",1
"821","447",2
"821","1236",1
"821","472",2
"821","473",3
"821","475",2
"469","747",1
"469","473",1
"469","474",1
