Source,Target,Weight
"70","110",2
"70","1266",1
"70","396",3
"70","275",2
"70","1098",4
"70","1217",1
"70","1099",1
"70","1100",1
"70","1101",1
"70","1239",1
"70","1611",1
"70","76",1
"70","1622",1
"110","70",5
"110","1266",2
"110","1097",1
"110","397",4
"110","396",2
"110","275",3
"110","1591",1
"110","1098",3
"110","1217",2
"110","1100",1
"110","1101",2
"110","1239",1
"110","1611",1
"110","76",1
"110","1095",4
"1266","70",2
"1266","110",1
"1266","1097",2
"1266","397",3
"1266","396",1
"1266","275",3
"1266","1591",3
"1266","1098",2
"1266","1217",4
"1266","1099",1
"1266","1100",1
"1266","1101",1
"1266","1239",4
"1266","1611",1
"1266","76",1
"1097","1266",1
"1097","275",2
"1097","1591",1
"1097","1217",1
"1097","1099",1
"397","70",1
"397","110",3
"397","1266",3
"397","1097",2
"397","396",1
"397","275",2
"397","1591",3
"397","1098",1
"397","1217",5
"397","1099",1
"397","1100",2
"397","1101",4
"397","1592",1
"397","1239",4
"397","1611",1
"397","76",2
"397","1622",1
"397","1095",1
"397","1650",1
"396","70",2
"396","110",1
"396","1097",1
"396","275",4
"396","1098",3
"396","1217",2
"275","70",1
"275","110",3
"275","1266",4
"275","1097",1
"275","397",3
"275","396",3
"275","1591",2
"275","1098",3
"275","1217",4
"275","1099",2
"275","1100",1
"275","1101",1
"275","1592",1
"275","1239",3
"1591","70",1
"1591","110",1
"1591","1266",2
"1591","397",2
"1591","396",1
"1591","275",1
"1591","1098",1
"1591","1217",3
"1591","1099",1
"1591","1100",2
"1591","1101",3
"1591","1239",2
"1591","1611",1
"1591","76",2
"1591","1095",1
"1098","70",4
"1098","110",2
"1098","1266",3
"1098","397",1
"1098","396",2
"1098","275",3
"1098","1591",3
"1098","1217",3
"1098","1099",1
"1098","1101",1
"1098","1239",2
"1098","1611",2
"1098","76",1
"1098","1095",1
"1217","70",2
"1217","110",4
"1217","1266",5
"1217","1097",2
"1217","397",4
"1217","396",2
"1217","275",3
"1217","1591",4
"1217","1098",2
"1217","1100",2
"1217","1101",4
"1217","1239",3
"1217","1611",2
"1217","76",2
"1217","1622",1
"1217","1095",2
"1217","1650",1
"1099","1097",1
"1099","397",3
"1099","275",1
"1099","1591",2
"1099","1098",1
"1099","1217",1
"1099","1101",2
"1099","76",1
"1099","1239",1
"1099","1095",1
"1100","1266",1
"1100","397",1
"1100","275",1
"1100","1591",1
"1100","1217",1
"1100","1101",1
"1100","1239",1
"1100","76",1
"1100","1622",1
"1101","70",2
"1101","110",4
"1101","1266",1
"1101","1097",1
"1101","397",2
"1101","275",1
"1101","1591",2
"1101","1217",4
"1101","1099",2
"1101","1100",2
"1101","1592",1
"1101","1239",1
"1101","76",3
"1101","1622",2
"1101","1095",2
"1101","1650",1
"1592","1100",1
"1239","70",2
"1239","1266",4
"1239","397",3
"1239","1100",2
"1239","275",1
"1239","1101",2
"1239","1591",3
"1239","1098",2
"1239","1217",1
"1239","1611",2
"1239","76",3
"1239","1099",1
"1239","1095",1
"1611","70",1
"1611","110",2
"1611","1266",1
"1611","397",1
"1611","275",1
"1611","1101",1
"1611","1591",1
"1611","1098",1
"1611","1217",2
"1611","1239",2
"1611","76",1
"1611","1095",1
"76","70",1
"76","110",2
"76","1266",2
"76","397",3
"76","1100",1
"76","1101",3
"76","1591",1
"76","1098",1
"76","1217",2
"76","1239",2
"76","1611",1
"76","1099",2
"76","1095",3
"1622","397",1
"1622","1101",2
"1622","76",1
"1622","1217",1
"1622","1239",1
"1622","1099",1
"1095","70",1
"1095","110",4
"1095","397",1
"1095","1101",4
"1095","76",2
"1095","1591",1
"1095","1611",1
"1095","1099",1
"1095","1217",1
"1650","1095",1
"1650","1101",1
