Source,Target,Weight
"1419","1574",1
"1419","1705",1
"1419","1706",2
"1419","90",1
"1419","1423",2
"1419","92",2
"1419","1575",1
"1419","1707",1
"1419","88",1
"1419","1426",3
"1419","1708",2
"1419","1425",1
"1419","1835",1
"1419","1924",2
"1419","1925",1
"1574","1451",1
"1574","1705",1
"1574","1706",3
"1574","90",1
"1574","1423",2
"1574","92",2
"1574","1575",2
"1574","1707",2
"1574","88",2
"1574","1426",2
"1574","1708",2
"1574","1924",1
"1574","1925",2
"1574","84",1
"1574","1835",1
"1574","1964",1
"1574","1425",2
"1574","86",1
"1451","1419",1
"1451","1574",1
"1451","1705",4
"1451","1706",3
"1451","90",1
"1451","1423",3
"1451","92",4
"1451","1575",1
"1451","1707",3
"1451","88",3
"1451","1426",1
"1451","1708",2
"1451","739",1
"1451","84",1
"1451","1425",1
"1705","1419",1
"1705","1574",1
"1705","1451",3
"1705","1706",1
"1705","90",1
"1705","1423",1
"1705","92",4
"1705","1707",2
"1705","88",2
"1705","1708",4
"1705","1425",1
"1705","1925",1
"1705","1924",2
"1706","1419",3
"1706","1574",3
"1706","1451",3
"1706","1705",1
"1706","90",1
"1706","1423",7
"1706","92",5
"1706","1575",3
"1706","1707",2
"1706","88",2
"1706","1426",3
"1706","1708",2
"1706","739",1
"1706","84",2
"1706","1835",1
"1706","1924",3
"1706","1925",2
"1706","1964",1
"1706","86",1
"90","1451",1
"90","1706",1
"90","1707",1
"90","88",1
"90","1426",1
"90","1708",1
"1423","1419",2
"1423","1574",2
"1423","1451",3
"1423","1706",5
"1423","90",1
"1423","92",1
"1423","1575",2
"1423","1707",3
"1423","88",4
"1423","1426",2
"1423","1708",2
"1423","739",1
"1423","84",2
"1423","1924",1
"1423","1925",3
"1423","1964",1
"1423","86",1
"92","1419",3
"92","1574",2
"92","1451",4
"92","1705",5
"92","1706",6
"92","90",1
"92","1423",1
"92","1575",1
"92","1707",2
"92","88",2
"92","1426",2
"92","1708",5
"92","84",2
"92","1425",1
"92","1835",1
"92","1924",2
"92","1925",2
"92","1964",1
"92","86",1
"1575","1574",1
"1575","1451",1
"1575","1705",1
"1575","90",1
"1575","1423",3
"1575","1707",2
"1575","88",1
"1575","1426",2
"1575","1708",1
"1575","1925",2
"1575","84",1
"1575","1964",1
"1707","1574",2
"1707","1451",1
"1707","1705",1
"1707","1706",1
"1707","90",1
"1707","1423",2
"1707","92",1
"1707","1575",2
"1707","88",3
"1707","1426",2
"1707","1708",2
"1707","739",1
"1707","84",1
"1707","1835",1
"1707","1924",1
"1707","1925",1
"1707","1964",1
"1707","86",1
"88","1574",3
"88","1451",3
"88","1705",2
"88","1706",1
"88","90",2
"88","1423",4
"88","92",2
"88","1575",2
"88","1707",3
"88","1426",2
"88","1708",3
"88","84",1
"88","1835",1
"88","1924",1
"88","1925",2
"88","1964",1
"88","86",1
"1426","1574",1
"1426","1451",1
"1426","1705",1
"1426","1706",1
"1426","90",1
"1426","1423",1
"1426","92",1
"1426","1575",1
"1426","1707",3
"1426","88",1
"1426","1708",3
"1426","84",1
"1426","1425",1
"1426","1925",2
"1708","1419",1
"1708","1574",2
"1708","1451",2
"1708","1705",3
"1708","1706",1
"1708","90",1
"1708","1423",2
"1708","92",4
"1708","1575",1
"1708","1707",2
"1708","88",2
"1708","1426",2
"1708","84",1
"1708","1425",1
"1708","1835",1
"1708","1924",1
"1708","1925",1
"1708","1964",1
"1708","86",1
"739","1423",1
"739","92",1
"739","1707",1
"739","1708",1
"84","1451",1
"84","1705",1
"84","1706",1
"84","1708",2
"84","1423",1
"84","92",2
"84","1707",1
"84","88",2
"84","1425",1
"84","1426",1
"84","1574",1
"84","1925",2
"84","1575",1
"84","1964",1
"84","86",1
"1425","84",1
"1425","1708",1
"1425","1707",1
"1425","1426",1
"1425","86",1
"1835","1708",1
"1835","92",1
"1835","1925",1
"1924","1419",2
"1924","1574",2
"1924","1925",1
"1924","1426",1
"1924","1706",2
"1924","1708",1
"1924","1423",1
"1924","92",1
"1924","1575",1
"1924","88",1
"1924","1705",1
"1925","1419",1
"1925","1924",1
"1925","1574",1
"1925","1426",2
"1925","1706",3
"1925","1708",2
"1925","1423",4
"1925","92",2
"1925","1575",2
"1925","1707",1
"1925","84",1
"1925","1835",1
"1925","88",2
"1925","1705",1
"1964","1419",1
"1964","84",1
"1964","1426",1
"1964","1706",2
"1964","1423",1
"1964","92",1
"1964","1575",1
"1964","86",1
"86","1964",1
"86","84",1
"86","1925",1
"86","1706",1
"86","1708",1
"86","92",1
"86","1575",1
"86","1574",2
"86","1425",1
"86","88",1
