Source,Target,Weight
"219","986",2
"219","987",2
"219","988",2
"219","230",8
"219","77",2
"219","225",4
"219","226",1
"219","989",1
"219","990",1
"219","991",1
"219","992",1
"219","228",1
"219","993",1
"219","223",2
"219","1134",7
"219","1225",1
"986","219",3
"986","987",1
"986","988",1
"986","230",3
"986","77",2
"986","225",2
"986","226",1
"986","989",2
"986","990",1
"986","991",1
"986","992",1
"986","228",1
"986","993",1
"986","1031",1
"986","223",1
"987","219",1
"987","986",1
"987","988",2
"987","230",2
"987","77",3
"987","225",4
"987","226",2
"987","989",3
"987","990",3
"987","991",1
"987","992",1
"987","993",2
"987","223",2
"987","1134",2
"987","1225",2
"988","219",3
"988","986",1
"988","987",3
"988","230",6
"988","77",1
"988","225",6
"988","226",3
"988","989",8
"988","990",2
"988","991",2
"988","992",3
"988","228",1
"988","993",2
"988","1031",1
"988","223",2
"988","1134",2
"988","1225",3
"988","222",1
"230","219",8
"230","986",3
"230","987",3
"230","988",5
"230","77",2
"230","225",9
"230","226",3
"230","989",5
"230","990",2
"230","991",2
"230","992",1
"230","993",3
"230","223",2
"230","1134",6
"230","1225",3
"77","219",1
"77","986",2
"77","987",3
"77","988",1
"77","230",2
"77","225",3
"77","226",3
"77","989",3
"77","990",2
"77","991",1
"77","992",1
"77","993",1
"77","223",2
"77","1134",4
"77","1225",1
"225","219",2
"225","986",2
"225","987",4
"225","988",5
"225","230",7
"225","77",3
"225","226",4
"225","989",5
"225","990",2
"225","991",3
"225","992",1
"225","993",3
"225","1031",1
"225","223",3
"225","1134",7
"225","1225",3
"226","219",1
"226","986",1
"226","987",3
"226","988",4
"226","230",4
"226","77",2
"226","225",6
"226","989",4
"226","990",2
"226","991",1
"226","992",2
"226","228",1
"226","993",2
"226","223",1
"226","1134",2
"226","1225",1
"989","986",1
"989","987",4
"989","988",5
"989","230",2
"989","77",1
"989","225",3
"989","226",5
"989","990",2
"989","991",3
"989","992",2
"989","993",1
"989","223",4
"989","1134",1
"989","1225",3
"990","986",1
"990","987",3
"990","988",2
"990","230",1
"990","77",2
"990","225",1
"990","226",2
"990","989",1
"990","992",1
"990","993",1
"990","1031",1
"990","223",2
"990","1225",1
"991","219",1
"991","986",1
"991","987",1
"991","988",2
"991","230",3
"991","77",1
"991","225",2
"991","226",1
"991","989",2
"991","990",1
"991","993",2
"991","1225",2
"991","223",1
"991","1134",1
"992","219",1
"992","986",1
"992","987",2
"992","988",2
"992","230",1
"992","77",1
"992","225",2
"992","226",1
"992","989",2
"992","990",1
"992","993",1
"992","223",1
"992","1134",1
"992","1225",1
"228","219",1
"228","987",1
"228","988",1
"228","225",1
"228","989",1
"228","993",1
"993","219",1
"993","986",1
"993","987",4
"993","988",2
"993","230",3
"993","77",1
"993","225",3
"993","226",2
"993","989",2
"993","990",1
"993","991",2
"993","992",2
"993","228",1
"993","1031",1
"993","223",2
"993","1134",3
"993","1225",2
"1031","230",1
"1031","226",1
"1031","989",1
"1031","990",1
"1031","228",1
"223","987",2
"223","988",1
"223","230",1
"223","77",2
"223","225",2
"223","226",1
"223","989",3
"223","990",1
"223","992",1
"223","993",1
"223","1031",1
"223","1225",1
"223","991",1
"1134","219",4
"1134","223",2
"1134","987",3
"1134","988",3
"1134","230",7
"1134","77",4
"1134","225",7
"1134","226",3
"1134","989",2
"1134","990",1
"1134","986",1
"1134","992",1
"1134","993",4
"1134","1225",4
"1134","991",1
"1225","219",2
"1225","223",1
"1225","1134",4
"1225","987",2
"1225","988",5
"1225","230",5
"1225","77",1
"1225","225",3
"1225","226",1
"1225","989",4
"1225","991",1
"1225","993",3
"1225","992",1
"1225","990",1
"222","1225",1
"222","988",1
"222","990",1
