Source,Target,Weight
"1","2",1
"1","4",10
"1","6",13
"1","7",7
"1","10",3
"1","19",1
"1","21",3
"1","22",35
"1","24",4
"1","28",12
"1","13",11
"1","17",3
"1","14",1
"1","9",1
"1","81",2
"2","1",5
"2","6",6
"2","7",17
"2","10",10
"2","19",4
"2","21",7
"2","22",9
"2","24",11
"2","28",11
"2","13",6
"2","17",10
"2","41",4
"2","5",1
"2","14",4
"2","9",5
"4","1",3
"4","2",3
"4","6",26
"4","7",10
"4","10",34
"4","21",6
"4","22",13
"4","24",6
"4","28",17
"4","13",5
"4","17",15
"4","41",1
"4","5",1
"4","14",2
"4","94",2
"4","79",1
"6","1",13
"6","2",7
"6","4",32
"6","7",8
"6","10",33
"6","19",3
"6","21",11
"6","22",17
"6","24",26
"6","28",18
"6","13",15
"6","17",11
"6","41",4
"6","5",1
"6","14",3
"6","8",4
"6","9",1
"6","81",14
"7","2",9
"7","4",4
"7","6",3
"7","10",39
"7","19",4
"7","21",8
"7","22",25
"7","28",27
"7","13",3
"7","17",16
"7","5",2
"7","14",1
"7","8",2
"7","9",1
"7","81",5
"10","1",2
"10","2",31
"10","4",32
"10","6",12
"10","7",57
"10","19",12
"10","21",16
"10","22",21
"10","24",9
"10","28",65
"10","13",9
"10","17",34
"10","5",5
"10","14",15
"10","79",1
"10","8",4
"10","9",3
"10","81",4
"19","1",1
"19","2",3
"19","4",1
"19","6",2
"19","7",11
"19","10",9
"19","21",4
"19","22",5
"19","24",15
"19","28",4
"19","13",4
"19","17",18
"19","41",1
"19","14",3
"19","8",4
"21","1",1
"21","2",15
"21","4",8
"21","6",11
"21","7",9
"21","10",29
"21","19",7
"21","22",4
"21","24",28
"21","28",9
"21","13",5
"21","17",8
"21","41",2
"21","5",6
"21","14",4
"22","2",6
"22","4",5
"22","7",27
"22","10",40
"22","19",6
"22","21",3
"22","24",1
"22","28",10
"22","13",2
"22","17",14
"22","5",2
"22","14",6
"22","70",1
"22","92",1
"22","9",1
"24","1",5
"24","2",12
"24","4",2
"24","6",39
"24","7",6
"24","10",21
"24","19",8
"24","21",16
"24","22",10
"24","28",20
"24","13",15
"24","17",9
"24","20",1
"24","41",3
"24","14",5
"24","92",1
"28","1",1
"28","2",21
"28","4",22
"28","6",19
"28","7",41
"28","10",72
"28","19",14
"28","21",22
"28","22",19
"28","24",10
"28","13",3
"28","17",26
"28","20",2
"28","14",6
"28","8",8
"28","81",9
"13","1",3
"13","2",7
"13","4",5
"13","6",16
"13","7",6
"13","10",19
"13","19",8
"13","21",6
"13","22",6
"13","24",16
"13","28",14
"13","17",3
"13","5",1
"13","14",8
"13","70",1
"13","8",13
"13","9",1
"17","1",2
"17","2",3
"17","4",11
"17","6",9
"17","7",23
"17","10",27
"17","19",13
"17","21",8
"17","22",13
"17","24",4
"17","28",33
"17","13",5
"17","20",1
"17","14",3
"17","81",1
"20","10",2
"20","17",1
"41","6",1
"41","7",3
"41","10",3
"41","21",2
"41","22",11
"41","24",2
"41","28",1
"5","2",5
"5","7",2
"5","10",6
"5","21",2
"5","22",2
"5","24",2
"5","14",3
"5","4",1
"5","1",1
"14","2",2
"14","6",10
"14","7",3
"14","10",14
"14","17",7
"14","19",1
"14","21",11
"14","22",5
"14","24",6
"14","28",5
"14","5",5
"14","13",5
"14","4",8
"14","1",1
"14","92",2
"14","81",2
"94","14",1
"70","14",1
"79","10",1
"92","1",1
"92","6",1
"92","10",1
"92","22",1
"8","1",1
"8","2",2
"8","4",1
"8","6",9
"8","7",2
"8","10",5
"8","17",1
"8","22",3
"8","28",1
"8","9",2
"8","81",6
"8","13",16
"8","19",2
"9","2",5
"9","6",1
"9","7",3
"9","10",2
"9","28",3
"9","8",3
"9","81",1
"81","1",1
"81","6",6
"81","7",9
"81","10",4
"81","17",4
"81","22",2
"81","28",2
"81","8",3
"81","13",1
