Source,Target,Weight
"1164","454",1
"1164","1282",1
"1164","558",1
"1164","457",1
"1164","546",1
"1164","485",1
"1164","602",2
"1164","463",2
"1164","460",1
"1164","1231",1
"1164","748",2
"454","1164",1
"454","1282",1
"454","558",7
"454","457",2
"454","462",5
"454","1541",1
"454","546",4
"454","485",5
"454","602",5
"454","463",2
"454","460",3
"454","1231",2
"454","1196",1
"454","989",1
"454","453",1
"454","1597",3
"454","1598",1
"454","1599",1
"1282","454",1
"1282","558",4
"1282","462",6
"1282","1541",1
"1282","546",4
"1282","485",2
"1282","602",2
"1282","463",5
"1282","460",3
"1282","1542",1
"1282","1231",3
"1282","1196",1
"1282","461",1
"1282","989",1
"1282","453",1
"1282","1597",1
"1282","1598",1
"1282","748",1
"1282","1655",1
"558","1164",1
"558","454",7
"558","1282",3
"558","457",3
"558","462",9
"558","1541",3
"558","546",10
"558","485",7
"558","602",3
"558","463",4
"558","460",6
"558","1542",1
"558","1231",5
"558","1196",4
"558","461",2
"558","989",1
"558","1597",3
"558","748",4
"457","1164",1
"457","454",3
"457","1282",1
"457","558",3
"457","462",2
"457","1541",1
"457","546",3
"457","485",3
"457","602",3
"457","463",2
"457","460",1
"457","1231",2
"457","1597",1
"457","1196",1
"457","748",1
"462","1164",1
"462","454",5
"462","1282",4
"462","558",7
"462","457",2
"462","1541",3
"462","546",3
"462","485",4
"462","602",1
"462","463",2
"462","460",4
"462","1542",1
"462","1231",3
"462","1196",2
"462","461",1
"462","1597",1
"462","1598",1
"462","748",3
"462","1662",1
"1541","454",1
"1541","1282",1
"1541","558",1
"1541","457",1
"1541","462",3
"1541","546",1
"1541","485",1
"1541","463",1
"1541","460",1
"1541","1231",1
"1541","1196",1
"1541","748",1
"546","1164",1
"546","454",4
"546","1282",6
"546","558",10
"546","457",4
"546","462",5
"546","1541",1
"546","485",4
"546","602",6
"546","463",7
"546","460",3
"546","1542",1
"546","1231",2
"546","1196",1
"546","461",2
"546","989",1
"546","453",1
"546","1597",4
"546","1598",1
"546","1599",1
"546","748",5
"546","1662",1
"485","454",5
"485","1282",3
"485","558",4
"485","457",2
"485","462",5
"485","1541",2
"485","546",3
"485","602",2
"485","463",2
"485","460",1
"485","1542",1
"485","1231",1
"485","1196",1
"485","461",1
"485","1597",1
"485","1598",1
"485","748",2
"602","1164",2
"602","454",5
"602","1282",3
"602","558",5
"602","457",3
"602","462",2
"602","1541",1
"602","546",6
"602","485",1
"602","463",7
"602","460",1
"602","1231",1
"602","461",2
"602","989",1
"602","748",2
"602","453",2
"602","1597",2
"602","1655",1
"602","1662",1
"463","1164",2
"463","454",2
"463","1282",5
"463","558",7
"463","457",3
"463","462",3
"463","546",10
"463","485",2
"463","602",6
"463","460",3
"463","1542",1
"463","1231",1
"463","453",1
"463","1597",3
"463","1598",1
"463","748",5
"460","1164",1
"460","454",2
"460","1282",1
"460","558",5
"460","457",1
"460","462",5
"460","1541",1
"460","546",3
"460","485",3
"460","602",2
"460","463",2
"460","1231",3
"460","1196",1
"460","1597",1
"460","748",2
"1542","454",1
"1542","1282",1
"1542","558",1
"1542","462",1
"1542","546",1
"1542","602",1
"1542","463",1
"1542","1231",1
"1542","1655",1
"1231","454",2
"1231","1282",2
"1231","558",3
"1231","457",1
"1231","462",4
"1231","1541",1
"1231","546",2
"1231","485",1
"1231","463",1
"1231","460",1
"1231","1542",1
"1231","1196",1
"1231","461",1
"1231","989",1
"1231","748",2
"1196","454",2
"1196","1282",1
"1196","558",2
"1196","460",1
"1196","462",1
"1196","1231",1
"1196","546",1
"1196","602",1
"1196","463",1
"1196","461",1
"1196","989",1
"1196","485",1
"1196","453",1
"1196","1597",1
"1196","1541",1
"1196","457",1
"1196","748",1
"461","1282",1
"461","558",2
"461","462",1
"461","1196",1
"461","1231",1
"461","546",2
"461","602",1
"461","463",1
"461","989",1
"461","485",1
"461","453",1
"461","1597",1
"461","748",1
"461","1655",1
"989","1282",1
"989","558",1
"989","1196",1
"989","1231",2
"989","546",1
"453","454",1
"453","1282",2
"453","558",2
"453","1597",2
"453","462",1
"453","1542",1
"453","463",1
"453","1599",1
"453","457",1
"453","1231",1
"453","602",1
"453","748",1
"1597","453",2
"1597","454",3
"1597","1282",1
"1597","558",4
"1597","460",1
"1597","462",1
"1597","1542",1
"1597","546",3
"1597","485",1
"1597","463",4
"1597","1598",1
"1597","1541",1
"1597","1196",1
"1597","457",1
"1597","1231",1
"1597","461",1
"1597","602",3
"1597","748",2
"1597","1655",1
"1598","454",1
"1598","1282",1
"1598","1597",1
"1598","460",1
"1598","462",1
"1598","546",1
"1598","485",1
"1598","463",1
"1598","1541",1
"1599","454",1
"1599","462",1
"1599","1598",1
"748","1164",1
"748","558",5
"748","460",3
"748","462",6
"748","1231",2
"748","546",3
"748","485",2
"748","602",1
"748","463",4
"748","457",1
"748","1541",1
"748","1196",1
"748","453",1
"748","1282",1
"748","1597",1
"748","461",2
"748","989",1
"748","1655",1
"1655","1282",1
"1655","1597",1
"1655","1231",1
"1655","546",1
"1655","602",1
"1655","748",1
"1655","457",1
"1655","1542",1
"1662","460",1
