Source,Target,Weight
"965","236",2
"965","237",1
"965","238",2
"965","967",1
"965","239",2
"965","968",3
"965","370",9
"965","969",2
"965","970",1
"965","971",1
"965","255",2
"965","243",2
"965","234",3
"965","246",2
"965","240",2
"965","1024",2
"965","242",1
"966","965",1
"966","236",1
"966","237",2
"966","238",1
"966","967",1
"966","239",3
"966","968",2
"236","965",3
"236","966",2
"236","237",2
"236","238",2
"236","967",2
"236","239",3
"236","968",4
"236","370",5
"236","969",3
"236","970",6
"236","971",2
"236","255",2
"236","243",2
"237","965",1
"237","966",3
"237","236",6
"237","238",2
"237","967",1
"237","239",2
"237","968",2
"237","370",4
"237","969",1
"237","970",2
"237","971",1
"237","255",1
"237","243",2
"238","965",1
"238","966",1
"238","236",1
"238","237",1
"238","967",2
"238","239",2
"238","968",5
"238","370",2
"238","969",1
"238","970",2
"238","971",2
"238","255",2
"238","243",3
"238","246",3
"238","240",2
"238","1024",1
"967","966",1
"967","236",1
"967","238",1
"967","239",2
"967","968",1
"967","370",1
"967","969",2
"967","970",3
"967","243",2
"967","240",1
"967","1024",1
"239","966",2
"239","236",2
"239","238",3
"239","967",1
"239","968",6
"239","969",2
"239","971",1
"239","255",3
"239","243",2
"239","234",1
"239","246",3
"239","240",4
"239","1024",3
"968","966",3
"968","236",2
"968","237",3
"968","238",6
"968","967",3
"968","239",4
"968","370",5
"968","969",3
"968","970",3
"968","255",4
"968","243",7
"968","234",1
"968","246",4
"968","240",4
"968","1024",5
"968","242",1
"370","965",4
"370","966",1
"370","236",3
"370","237",4
"370","238",3
"370","967",2
"370","239",4
"370","968",6
"370","969",7
"370","970",5
"370","255",2
"370","243",5
"370","234",4
"370","246",2
"370","240",2
"370","1024",1
"370","242",1
"969","965",1
"969","236",4
"969","237",1
"969","238",2
"969","967",4
"969","239",2
"969","968",3
"969","370",5
"969","970",4
"969","971",2
"969","255",3
"970","966",1
"970","236",4
"970","237",4
"970","238",3
"970","967",1
"970","239",2
"970","968",4
"970","370",5
"970","969",4
"970","243",2
"971","238",2
"971","967",1
"971","239",2
"971","968",1
"971","370",1
"971","970",2
"971","255",1
"971","243",2
"971","240",1
"971","1024",2
"255","238",3
"255","239",4
"255","968",2
"255","370",2
"255","971",2
"255","243",3
"255","246",3
"255","240",1
"255","1024",1
"243","965",2
"243","236",3
"243","237",2
"243","238",2
"243","967",1
"243","239",4
"243","968",3
"243","370",3
"243","970",1
"243","971",2
"243","255",5
"243","246",2
"243","240",4
"234","965",5
"234","238",2
"234","239",2
"234","968",3
"234","246",2
"234","240",3
"234","370",4
"234","243",1
"234","1024",1
"234","971",1
"234","242",1
"246","234",2
"246","238",3
"246","239",4
"246","968",4
"246","240",3
"246","370",2
"246","255",4
"246","243",2
"246","1024",3
"240","965",2
"240","234",3
"240","238",4
"240","239",2
"240","968",4
"240","246",1
"240","370",5
"240","243",5
"240","1024",3
"1024","234",2
"1024","238",2
"1024","239",2
"1024","968",6
"1024","246",3
"1024","240",1
"1024","370",1
"1024","255",4
"1024","243",2
"1024","971",3
"242","968",1
