Source,Target,Weight
"541","757",2
"541","3",1
"541","543",1
"541","36",1
"541","1494",1
"541","1093",1
"541","550",1
"541","1609",1
"757","541",1
"757","1103",3
"757","545",1
"757","3",2
"757","611",10
"757","543",5
"757","1494",1
"757","549",7
"757","1093",6
"757","1495",1
"757","550",4
"757","1609",2
"757","1610",1
"757","1617",1
"1103","757",4
"1103","545",5
"1103","3",2
"1103","611",3
"1103","543",3
"1103","36",2
"1103","1494",2
"1103","549",5
"1103","1093",6
"1103","1496",1
"1103","550",4
"1103","1617",1
"545","757",1
"545","1103",2
"545","3",2
"545","611",1
"545","543",2
"545","36",2
"545","1494",5
"545","549",1
"545","1093",2
"545","1496",3
"545","550",3
"3","757",1
"3","1103",3
"3","545",3
"3","611",3
"3","543",3
"3","36",1
"3","1494",2
"3","549",1
"3","1093",2
"3","1496",1
"3","550",1
"611","757",5
"611","1103",2
"611","545",1
"611","3",2
"611","543",16
"611","36",1
"611","1494",1
"611","549",1
"611","1093",8
"611","1496",1
"611","550",1
"611","1609",1
"611","1204",1
"611","1617",1
"543","757",3
"543","1103",3
"543","545",2
"543","3",3
"543","611",9
"543","36",1
"543","1494",3
"543","1093",6
"543","1496",1
"543","550",1
"36","541",1
"36","757",1
"36","1103",1
"36","545",5
"36","3",1
"36","611",1
"36","543",1
"36","1494",1
"36","549",2
"36","1093",2
"36","1495",1
"36","1496",1
"36","550",2
"36","1609",2
"36","1204",1
"1494","757",1
"1494","1103",2
"1494","545",6
"1494","3",2
"1494","611",2
"1494","543",3
"1494","36",1
"1494","549",1
"1494","1093",2
"1494","1496",1
"1494","550",2
"1494","1609",1
"549","757",5
"549","1103",9
"549","545",2
"549","3",2
"549","543",2
"549","36",2
"549","1494",2
"549","1093",2
"549","1495",1
"549","1496",1
"549","550",4
"549","1617",2
"1093","757",5
"1093","1103",3
"1093","545",4
"1093","3",4
"1093","611",11
"1093","543",6
"1093","36",3
"1093","1494",4
"1093","549",2
"1093","1496",1
"1093","550",4
"1093","1609",2
"1093","1617",1
"1495","757",1
"1495","1103",1
"1495","3",1
"1495","611",1
"1495","543",1
"1495","36",1
"1495","549",1
"1495","1093",2
"1495","550",1
"1496","545",1
"1496","3",1
"1496","543",1
"1496","1494",2
"1496","1093",1
"1496","550",1
"550","757",4
"550","1103",2
"550","545",7
"550","3",2
"550","611",1
"550","543",3
"550","36",3
"550","1494",3
"550","549",3
"550","1093",4
"550","1496",1
"550","1609",3
"550","1617",1
"550","689",1
"1609","541",2
"1609","757",2
"1609","545",1
"1609","543",1
"1609","36",3
"1609","1494",1
"1609","550",4
"1609","1093",1
"1204","757",1
"1204","3",1
"1610","541",1
"1617","757",3
"1617","1103",1
"1617","545",1
"1617","611",1
"1617","543",1
"1617","1494",1
"1617","549",3
"1617","550",1
"1617","1093",1
"1617","3",1
"689","545",1
"689","3",1
"689","550",1
