Source,Target,Weight
"279","280",3
"279","1110",4
"279","836",2
"279","1111",1
"279","285",2
"279","283",2
"279","284",2
"279","638",1
"279","287",3
"279","823",1
"279","292",1
"279","725",1
"279","245",3
"279","290",1
"279","289",1
"279","178",1
"279","1265",1
"279","288",1
"280","279",1
"280","1110",3
"280","836",5
"280","1111",1
"280","285",2
"280","283",4
"280","284",5
"280","638",3
"280","287",5
"280","823",1
"280","281",1
"280","292",1
"280","725",1
"280","245",3
"280","289",1
"280","288",2
"280","1289",1
"1110","279",3
"1110","280",3
"1110","836",7
"1110","1111",1
"1110","285",3
"1110","283",5
"1110","284",6
"1110","638",1
"1110","287",7
"1110","823",1
"1110","281",1
"1110","292",3
"1110","725",3
"1110","245",4
"1110","290",3
"1110","289",1
"1110","178",1
"836","279",2
"836","280",5
"836","1110",8
"836","1111",6
"836","285",7
"836","283",14
"836","284",7
"836","638",5
"836","287",18
"836","823",4
"836","281",1
"836","292",4
"836","725",4
"836","245",5
"836","290",1
"836","289",3
"836","178",1
"836","1265",1
"836","288",2
"836","1289",1
"1111","279",1
"1111","280",1
"1111","1110",1
"1111","836",5
"1111","285",3
"1111","283",3
"1111","284",3
"1111","638",3
"1111","287",4
"1111","823",1
"1111","281",1
"1111","292",2
"1111","725",2
"1111","245",1
"1111","178",1
"1111","289",1
"1111","1265",1
"1111","288",2
"285","280",1
"285","1110",1
"285","836",5
"285","1111",3
"285","283",5
"285","284",3
"285","638",3
"285","287",6
"285","823",1
"285","281",1
"285","292",4
"285","725",1
"285","245",1
"285","290",1
"285","289",1
"285","288",1
"283","279",1
"283","280",3
"283","1110",5
"283","836",8
"283","1111",4
"283","285",5
"283","284",12
"283","638",3
"283","287",5
"283","823",2
"283","281",1
"283","292",8
"283","725",1
"283","245",3
"283","290",1
"283","289",1
"283","178",1
"283","288",1
"283","1289",1
"284","279",1
"284","280",4
"284","1110",5
"284","836",10
"284","1111",4
"284","285",4
"284","283",11
"284","638",1
"284","287",7
"284","823",1
"284","281",1
"284","292",7
"284","725",2
"284","245",1
"284","289",1
"284","288",1
"284","1289",1
"638","279",2
"638","280",2
"638","1110",2
"638","836",5
"638","1111",4
"638","285",4
"638","283",3
"638","284",1
"638","287",6
"638","823",4
"638","281",1
"638","292",1
"638","725",1
"638","245",4
"638","290",2
"638","289",1
"287","279",1
"287","280",3
"287","1110",4
"287","836",21
"287","1111",4
"287","285",9
"287","283",8
"287","284",5
"287","638",6
"287","823",4
"287","292",4
"287","725",2
"287","245",6
"287","290",1
"287","288",2
"823","280",1
"823","836",2
"823","1111",2
"823","285",2
"823","283",2
"823","284",1
"823","638",3
"823","287",3
"823","281",1
"823","292",1
"823","725",1
"823","245",1
"823","290",1
"823","289",1
"823","178",1
"823","1265",1
"823","288",2
"823","1289",1
"281","280",1
"281","1110",1
"281","836",2
"281","1111",1
"281","283",1
"281","638",1
"281","823",1
"281","292",1
"281","725",1
"281","289",1
"281","290",1
"281","178",1
"281","1265",1
"292","279",1
"292","280",1
"292","1110",2
"292","836",3
"292","1111",2
"292","285",3
"292","283",5
"292","284",6
"292","638",2
"292","287",2
"292","823",2
"292","281",1
"292","725",1
"292","245",1
"292","289",1
"292","1265",1
"292","288",1
"292","1289",1
"725","279",1
"725","280",1
"725","1110",2
"725","836",4
"725","1111",3
"725","285",1
"725","283",2
"725","284",2
"725","638",1
"725","287",1
"725","823",1
"725","281",1
"725","292",1
"725","245",1
"725","290",2
"725","178",1
"725","289",1
"725","1265",1
"245","279",3
"245","1110",6
"245","836",8
"245","1111",1
"245","285",1
"245","283",3
"245","284",1
"245","292",1
"245","638",3
"245","287",9
"245","725",1
"245","823",1
"245","280",3
"245","281",1
"245","289",1
"245","288",2
"245","1289",1
"290","279",2
"290","1110",2
"290","836",3
"290","1111",1
"290","285",1
"290","283",1
"290","292",1
"290","638",1
"290","287",2
"290","725",1
"290","823",1
"290","281",1
"290","178",1
"290","289",2
"290","1265",1
"289","279",1
"289","1110",1
"289","836",2
"289","285",1
"289","245",1
"289","283",1
"289","284",1
"289","292",1
"289","638",1
"289","823",2
"289","280",1
"289","281",2
"289","290",1
"289","1111",2
"289","178",1
"289","725",2
"289","1265",1
"289","288",1
"289","1289",1
"178","279",1
"178","1110",2
"178","290",1
"178","281",2
"178","836",1
"178","1111",1
"178","725",2
"178","289",1
"178","823",1
"178","1265",1
"178","283",1
"1265","279",1
"1265","290",1
"1265","281",1
"1265","836",1
"1265","1111",1
"1265","178",1
"1265","725",1
"1265","289",1
"1265","823",2
"1265","283",1
"1265","292",1
"288","279",1
"288","280",1
"288","836",2
"288","1111",2
"288","285",1
"288","245",1
"288","283",1
"288","284",1
"288","292",1
"288","287",3
"288","1289",1
"288","289",1
"288","823",3
"288","1110",1
"1289","280",1
"1289","836",1
"1289","1111",1
"1289","283",1
"1289","284",1
"1289","292",1
"1289","288",1
"1289","289",1
"1289","823",1
