Source,Target,Weight
"439","732",2
"439","441",4
"439","442",1
"439","451",2
"439","1129",1
"439","445",1
"439","446",1
"439","483",1
"439","31",3
"439","449",1
"439","724",2
"439","452",1
"439","665",1
"439","450",1
"439","458",1
"439","1564",1
"439","636",1
"439","277",1
"732","439",1
"732","441",3
"732","442",2
"732","451",1
"732","1129",5
"732","445",1
"732","483",1
"732","31",1
"732","449",2
"732","724",1
"732","665",1
"732","636",1
"732","458",1
"732","1668",1
"441","439",3
"441","732",4
"441","442",2
"441","451",1
"441","1129",3
"441","445",2
"441","446",1
"441","483",2
"441","31",6
"441","449",4
"441","724",2
"441","452",1
"441","665",1
"441","450",8
"441","458",1
"441","1564",1
"441","636",5
"441","277",4
"442","732",3
"442","441",2
"442","451",2
"442","1129",3
"442","445",3
"442","446",5
"442","483",3
"442","31",1
"442","449",3
"442","724",2
"442","665",2
"442","450",2
"442","636",3
"442","1564",1
"442","458",1
"442","277",1
"451","732",1
"451","441",1
"451","442",2
"451","1129",2
"451","445",4
"451","446",2
"451","483",1
"451","31",1
"451","449",1
"451","724",2
"451","452",1
"451","665",1
"451","450",2
"451","636",1
"451","277",1
"1129","439",1
"1129","732",4
"1129","441",2
"1129","442",3
"1129","451",2
"1129","445",3
"1129","446",1
"1129","483",2
"1129","31",1
"1129","449",3
"1129","724",2
"1129","452",1
"1129","665",2
"1129","450",4
"1129","458",2
"1129","1564",1
"1129","636",3
"1129","277",1
"1129","1668",1
"445","732",1
"445","441",3
"445","442",2
"445","451",4
"445","1129",2
"445","446",3
"445","483",2
"445","31",2
"445","449",7
"445","724",5
"445","452",3
"445","665",4
"445","450",1
"445","458",1
"445","1564",1
"445","636",2
"445","277",1
"445","1668",1
"446","439",1
"446","441",1
"446","442",5
"446","451",2
"446","1129",1
"446","445",4
"446","483",2
"446","31",3
"446","449",2
"446","724",6
"446","665",3
"446","458",1
"446","1564",1
"446","636",3
"446","277",2
"483","439",1
"483","732",2
"483","441",2
"483","442",2
"483","451",1
"483","1129",3
"483","445",3
"483","446",2
"483","31",3
"483","449",4
"483","724",3
"483","452",1
"483","665",2
"483","450",2
"483","458",1
"483","1564",1
"483","636",2
"483","277",1
"483","1668",1
"31","439",2
"31","732",1
"31","441",5
"31","442",3
"31","451",1
"31","1129",1
"31","445",3
"31","446",6
"31","483",3
"31","449",3
"31","724",2
"31","452",2
"31","665",1
"31","450",2
"31","458",1
"31","1564",1
"31","636",2
"31","277",1
"31","1668",1
"449","439",1
"449","732",1
"449","441",4
"449","442",3
"449","451",2
"449","1129",2
"449","445",7
"449","446",3
"449","483",4
"449","31",3
"449","724",3
"449","452",3
"449","665",2
"449","450",4
"449","1564",2
"449","636",4
"449","277",1
"724","439",1
"724","732",2
"724","441",2
"724","442",2
"724","451",2
"724","1129",2
"724","445",4
"724","446",4
"724","483",2
"724","31",2
"724","449",2
"724","452",1
"724","665",3
"724","450",3
"724","458",1
"724","1564",2
"724","636",1
"724","277",1
"724","1668",1
"452","439",1
"452","451",1
"452","445",3
"452","446",1
"452","483",1
"452","31",1
"452","449",2
"452","724",2
"452","665",2
"452","636",3
"452","277",1
"452","1564",1
"665","441",1
"665","442",2
"665","451",1
"665","1129",1
"665","445",3
"665","446",1
"665","483",1
"665","31",1
"665","449",2
"665","724",2
"665","452",1
"665","450",2
"665","458",1
"665","1564",1
"665","636",1
"665","1668",1
"450","439",1
"450","441",5
"450","451",2
"450","1129",5
"450","665",3
"450","445",3
"450","483",2
"450","31",1
"450","449",4
"450","724",4
"450","458",1
"450","1564",1
"450","636",3
"450","277",1
"450","442",2
"450","1668",1
"458","441",2
"458","450",1
"458","1129",1
"458","665",1
"458","445",1
"458","446",1
"458","483",1
"458","31",1
"458","449",1
"458","724",1
"458","1564",1
"458","732",1
"458","636",1
"458","442",1
"458","277",1
"458","452",1
"1564","450",1
"1564","1129",1
"1564","665",1
"1564","445",1
"1564","446",1
"1564","483",1
"1564","31",1
"1564","449",2
"1564","724",2
"1564","636",2
"1564","277",1
"1564","442",1
"636","439",1
"636","441",4
"636","450",3
"636","724",4
"636","451",1
"636","452",2
"636","665",1
"636","277",2
"636","445",2
"636","449",5
"636","1129",2
"636","483",2
"636","1564",2
"636","446",4
"636","31",4
"636","442",3
"636","732",1
"636","458",1
"277","439",2
"277","441",3
"277","636",3
"277","724",1
"277","451",1
"277","452",2
"277","665",1
"277","445",1
"277","449",2
"277","1129",1
"277","483",1
"277","1564",1
"277","732",1
"277","442",1
"277","458",1
"277","446",3
"277","31",1
"1668","31",1
"1668","732",1
"1668","1129",1
"1668","458",1
