Source,Target,Weight
"1102","336",1
"1102","1467",4
"1102","1096",1
"1102","360",1
"1102","347",1
"1102","1105",1
"1102","1468",2
"1102","1469",3
"1102","1470",4
"1102","1471",4
"1102","1218",1
"336","1102",1
"336","1467",3
"336","1096",4
"336","360",2
"336","347",1
"336","1105",5
"336","1468",3
"336","1469",7
"336","1470",1
"336","1471",3
"336","1218",3
"336","341",1
"336","1580",1
"1467","1102",5
"1467","336",3
"1467","1096",4
"1467","360",2
"1467","347",1
"1467","1105",1
"1467","1468",2
"1467","1469",9
"1467","1470",4
"1467","1471",2
"1467","1218",4
"1467","341",1
"1467","1642",1
"1096","1102",1
"1096","336",4
"1096","1467",4
"1096","360",2
"1096","347",1
"1096","1105",3
"1096","1468",1
"1096","1469",5
"1096","1470",3
"1096","1471",4
"1096","1218",4
"1096","341",1
"1096","1580",1
"1096","1642",1
"360","336",2
"360","1467",2
"360","1096",3
"360","347",2
"360","1105",3
"360","1468",2
"360","1469",3
"360","1470",2
"360","1471",5
"360","1218",2
"360","341",1
"360","1581",1
"347","336",3
"347","1467",1
"347","1096",2
"347","360",2
"347","1105",3
"347","1468",2
"347","1469",1
"347","1470",1
"347","1471",2
"347","1218",2
"347","341",1
"347","1472",1
"1105","336",3
"1105","1467",1
"1105","1096",4
"1105","360",2
"1105","347",3
"1105","1468",3
"1105","1469",4
"1105","1470",2
"1105","1471",3
"1105","1218",2
"1105","341",1
"1105","1580",1
"1468","336",2
"1468","1467",1
"1468","1096",2
"1468","360",3
"1468","347",3
"1468","1105",2
"1468","1469",3
"1468","1470",1
"1468","1471",5
"1468","1218",3
"1468","341",1
"1468","1581",1
"1468","1642",1
"1469","1102",2
"1469","336",8
"1469","1467",8
"1469","1096",3
"1469","360",2
"1469","347",2
"1469","1105",3
"1469","1468",4
"1469","1470",1
"1469","1471",1
"1469","1218",4
"1469","341",1
"1469","1580",2
"1469","1642",1
"1470","1102",4
"1470","336",2
"1470","1467",5
"1470","1096",3
"1470","360",3
"1470","347",1
"1470","1105",1
"1470","1468",2
"1470","1469",2
"1470","1471",3
"1470","1218",5
"1470","341",2
"1470","1642",1
"1471","1102",2
"1471","336",2
"1471","1467",1
"1471","1096",4
"1471","360",6
"1471","347",3
"1471","1105",4
"1471","1468",5
"1471","1470",5
"1471","1218",3
"1471","341",1
"1471","1581",1
"1471","1642",1
"1218","1102",1
"1218","336",4
"1218","1467",6
"1218","1096",4
"1218","360",3
"1218","347",1
"1218","1105",3
"1218","1468",3
"1218","1469",6
"1218","1470",3
"1218","1471",6
"1218","341",2
"1218","1642",2
"341","336",1
"341","1096",1
"341","360",1
"341","347",2
"341","1105",2
"341","1468",1
"341","1469",2
"341","1470",1
"341","1471",1
"341","1218",2
"341","1472",1
"1472","347",1
"1472","1471",1
"1472","341",1
"1580","1096",1
"1580","347",1
"1580","1469",1
"1580","1471",1
"1580","1105",1
"1581","1469",1
"1581","341",1
"1642","1467",1
"1642","1096",1
"1642","1218",1
"1642","1469",1
"1642","1470",1
"1642","1471",1
"1642","1468",1
"1642","341",1
