Source,Target,Weight
"1671","1890",2
"1671","641",1
"1671","437",1
"1671","327",1
"1671","567",1
"1671","328",1
"1671","334",1
"1671","1515",1
"1671","333",1
"1671","34",1
"1671","583",1
"1671","1986",1
"536","1671",1
"536","1890",2
"536","641",1
"536","325",1
"536","437",1
"536","327",1
"536","1621",2
"536","567",1
"536","328",1
"536","1108",2
"536","334",1
"536","453",1
"536","323",1
"536","388",1
"536","333",1
"331","1671",1
"331","1890",1
"331","641",2
"331","325",1
"331","437",4
"331","327",1
"331","1621",1
"331","567",3
"331","328",3
"331","332",1
"331","334",1
"331","323",1
"331","333",1
"1890","1671",1
"1890","536",2
"1890","331",1
"1890","641",4
"1890","325",2
"1890","437",2
"1890","327",1
"1890","1621",1
"1890","567",2
"1890","328",5
"1890","332",1
"1890","334",2
"1890","1515",2
"1890","323",2
"1890","333",1
"1890","453",1
"1890","34",1
"1890","1346",1
"1890","991",2
"641","1671",1
"641","536",1
"641","331",2
"641","1890",4
"641","325",1
"641","437",3
"641","327",1
"641","1621",1
"641","567",2
"641","328",4
"641","332",1
"641","1108",1
"641","334",1
"641","1515",1
"641","323",5
"641","333",3
"641","453",1
"641","34",5
"641","388",2
"641","1346",1
"641","991",1
"641","1986",1
"325","536",1
"325","331",2
"325","1890",1
"325","641",1
"325","437",1
"325","1621",1
"325","567",1
"325","328",2
"437","536",1
"437","331",3
"437","1890",2
"437","641",2
"437","325",1
"437","327",2
"437","1621",2
"437","567",10
"437","328",6
"437","332",2
"437","1108",2
"437","334",4
"437","1515",4
"437","323",1
"437","333",5
"437","453",1
"437","34",3
"437","1346",1
"437","1986",1
"437","388",1
"437","583",1
"437","991",2
"327","536",1
"327","331",1
"327","1890",1
"327","641",1
"327","325",1
"327","437",4
"327","1621",1
"327","567",2
"327","328",1
"327","332",1
"327","1108",1
"327","334",1
"327","333",1
"327","34",1
"327","1515",1
"327","388",1
"1621","1671",1
"1621","536",1
"1621","331",1
"1621","1890",2
"1621","641",1
"1621","325",1
"1621","437",3
"1621","327",1
"1621","567",1
"1621","328",2
"1621","332",1
"1621","1108",1
"1621","334",1
"1621","1515",2
"1621","323",1
"1621","333",1
"567","536",1
"567","331",1
"567","1890",1
"567","641",2
"567","325",1
"567","437",6
"567","327",2
"567","1621",2
"567","328",4
"567","332",2
"567","1108",2
"567","334",2
"567","1515",2
"567","323",1
"567","333",1
"567","34",3
"567","1986",1
"567","388",1
"567","583",1
"567","991",1
"328","536",2
"328","331",2
"328","1890",3
"328","641",2
"328","325",2
"328","437",9
"328","327",1
"328","1621",3
"328","567",5
"328","332",1
"328","1108",1
"328","334",4
"328","1515",3
"328","323",2
"328","333",2
"328","453",1
"328","34",1
"328","388",2
"332","641",1
"332","437",2
"332","327",1
"332","1621",1
"332","567",1
"332","334",1
"332","1515",1
"332","333",1
"332","34",1
"332","991",1
"1108","536",1
"1108","1890",1
"1108","641",1
"1108","437",3
"1108","327",1
"1108","1621",1
"1108","567",1
"1108","328",2
"1108","332",1
"1108","334",1
"1108","1515",2
"1108","323",1
"1108","333",2
"1108","34",1
"1108","388",2
"334","1671",1
"334","536",2
"334","331",1
"334","1890",2
"334","641",2
"334","437",3
"334","327",1
"334","1621",1
"334","567",2
"334","328",3
"334","332",1
"334","1108",1
"334","1515",1
"334","323",2
"334","333",2
"334","453",1
"334","34",2
"334","1986",1
"334","991",1
"1515","1671",1
"1515","331",1
"1515","1890",2
"1515","641",1
"1515","437",3
"1515","332",1
"1515","1621",4
"1515","567",2
"1515","328",3
"1515","334",2
"1515","323",3
"1515","333",3
"1515","1108",2
"1515","453",1
"1515","34",1
"1515","327",1
"1515","388",2
"1515","991",1
"323","1671",1
"323","331",1
"323","1890",1
"323","641",5
"323","437",2
"323","332",1
"323","1621",1
"323","567",1
"323","328",3
"323","1515",4
"323","334",1
"323","333",2
"323","1108",1
"323","453",3
"323","34",1
"323","327",1
"323","536",1
"323","1346",1
"323","1986",1
"323","388",2
"323","583",1
"333","331",2
"333","1890",1
"333","641",2
"333","437",4
"333","332",1
"333","1621",1
"333","567",2
"333","328",2
"333","1515",3
"333","334",1
"333","323",2
"333","1108",2
"333","453",1
"333","34",3
"333","327",2
"333","388",2
"333","536",1
"333","1346",1
"333","583",1
"453","323",2
"453","641",1
"453","437",1
"453","332",1
"453","333",1
"453","567",1
"453","34",1
"453","1515",1
"453","331",1
"453","327",3
"453","1621",1
"453","536",1
"453","1108",1
"453","1346",1
"453","388",1
"34","453",1
"34","323",1
"34","641",3
"34","437",4
"34","332",1
"34","333",2
"34","567",5
"34","328",2
"34","1515",1
"34","334",2
"34","331",1
"34","327",2
"34","1108",1
"34","1346",1
"34","1986",1
"34","388",2
"34","583",1
"34","1671",1
"34","991",1
"1346","536",1
"1346","323",1
"1346","1890",1
"1346","437",1
"1346","641",1
"1346","333",1
"1986","536",1
"1986","437",1
"1986","567",1
"1986","34",1
"1986","334",1
"1986","1346",1
"1986","1671",1
"1986","388",1
"1986","583",1
"1986","991",1
"388","323",2
"388","641",2
"388","437",1
"388","327",1
"388","567",2
"388","34",2
"388","328",1
"388","1515",3
"388","1108",2
"388","536",1
"388","333",1
"388","1346",1
"388","332",1
"388","331",1
"388","583",1
"388","1890",1
"388","991",1
"388","1986",1
"583","323",1
"583","437",1
"583","567",1
"583","34",1
"583","1515",1
"583","991",1
"583","1986",1
"991","1890",1
"991","641",1
"991","437",2
"991","567",2
"991","388",1
"991","1515",1
"991","1986",1
"991","327",1
"991","332",1
"991","334",1
