Source,Target,Weight
"1102","1891",2
"1102","1105",1
"1102","1468",2
"1102","1469",2
"1102","643",6
"1102","1471",3
"1102","5",1
"1102","1892",2
"1102","297",2
"1102","1894",1
"1102","1681",1
"1102","1895",2
"1102","1467",1
"1102","1928",1
"1102","1096",2
"1891","1102",2
"1891","1468",1
"1891","1469",4
"1891","643",3
"1891","1471",1
"1891","5",2
"1891","1892",1
"1891","1893",1
"1891","297",1
"1891","1894",2
"1891","1681",1
"1891","1895",1
"1891","1096",2
"1105","1891",1
"1105","1468",1
"1105","1469",1
"1105","1471",1
"1105","5",1
"1105","1892",1
"1105","297",1
"1105","1894",1
"1105","1681",1
"1105","1895",1
"1105","1096",1
"1105","1928",1
"1468","1102",1
"1468","1891",1
"1468","1105",1
"1468","1469",2
"1468","643",3
"1468","1471",7
"1468","5",2
"1468","1892",3
"1468","1893",2
"1468","297",3
"1468","1894",3
"1468","1681",1
"1468","1895",3
"1468","1467",1
"1468","1096",2
"1469","1102",2
"1469","1891",3
"1469","1105",1
"1469","1468",2
"1469","643",1
"1469","5",1
"1469","1892",5
"1469","1893",2
"1469","297",1
"1469","1894",4
"1469","1681",3
"1469","1895",2
"1469","1467",2
"1469","1928",1
"1469","1096",4
"643","1102",5
"643","1891",2
"643","1468",4
"643","1471",6
"643","5",1
"643","1892",1
"643","1893",1
"643","297",2
"643","1894",2
"643","1681",1
"643","1895",2
"643","1467",3
"643","1928",1
"643","1096",3
"1471","1102",1
"1471","1891",2
"1471","1105",1
"1471","1468",4
"1471","1469",2
"1471","643",5
"1471","1892",2
"1471","1893",1
"1471","297",3
"1471","1894",4
"1471","1681",1
"1471","1895",4
"1471","1096",3
"1471","1928",1
"5","1102",1
"5","1891",1
"5","1105",1
"5","1468",2
"5","1469",1
"5","643",1
"5","1892",1
"5","1893",1
"5","297",1
"5","1894",1
"5","1681",1
"5","1895",1
"5","1467",1
"5","1096",1
"1892","1891",1
"1892","1105",1
"1892","1468",2
"1892","1469",3
"1892","1471",1
"1892","5",1
"1892","1893",1
"1892","297",2
"1892","1894",3
"1892","1895",1
"1892","1928",1
"1892","1096",1
"1893","1891",1
"1893","1468",2
"1893","1469",2
"1893","643",2
"1893","1471",2
"1893","5",1
"1893","1892",2
"1893","297",2
"1893","1894",2
"1893","1681",1
"1893","1895",1
"1893","1467",1
"1893","1096",2
"297","1105",1
"297","1468",3
"297","1469",1
"297","643",1
"297","1471",3
"297","5",2
"297","1892",2
"297","1893",2
"297","1894",4
"297","1895",2
"297","1928",1
"297","1096",2
"1894","1102",1
"1894","1891",1
"1894","1105",1
"1894","1468",3
"1894","1469",4
"1894","643",2
"1894","1471",3
"1894","5",1
"1894","1892",5
"1894","1893",1
"1894","297",3
"1894","1681",2
"1894","1895",3
"1894","1467",1
"1894","1928",1
"1894","1096",2
"1681","1102",1
"1681","1891",1
"1681","1105",1
"1681","1468",1
"1681","1469",2
"1681","1471",1
"1681","5",1
"1681","1893",1
"1681","297",1
"1681","1894",2
"1681","1895",1
"1681","1467",1
"1681","1928",1
"1895","1102",1
"1895","1105",1
"1895","1468",2
"1895","1469",1
"1895","643",1
"1895","1471",4
"1895","1892",1
"1895","1893",2
"1895","297",3
"1895","1894",3
"1895","1681",1
"1895","1928",1
"1895","1096",1
"1467","1102",2
"1467","1894",1
"1467","1468",1
"1467","1469",3
"1467","643",2
"1467","5",1
"1467","1892",1
"1467","1893",1
"1467","1895",1
"1467","297",1
"1467","1928",1
"1467","1681",1
"1467","1096",3
"1467","1471",1
"1928","1894",1
"1928","1469",1
"1928","5",1
"1928","1892",1
"1928","1895",1
"1928","1105",1
"1096","1102",1
"1096","1467",2
"1096","1894",3
"1096","1468",3
"1096","1469",4
"1096","643",4
"1096","1471",2
"1096","1892",2
"1096","1895",2
"1096","297",2
"1096","1891",4
"1096","1105",2
"1096","5",1
"1096","1928",1
"1096","1893",2
